"Time","Display","Temperature","Temp_Reading","Temp_Alarm","Humidity","Hum_Reading","Hum_Alarm","Pressure","PSI_Reading","PSI_Alarm","Pitch","Roll","Yaw"
"Thu Mar  3 02:34:46 2016","1.00","18.91","0.00","1.00","41.85","-1.00","1.00","999.74","-1.00","1.00","2.14","49.49","188.86"
"Thu Mar  3 02:35:21 2016","1.00","18.90","0.00","1.00","41.74","-1.00","1.00","999.75","-1.00","1.00","3.36","48.56","189.47"
"Thu Mar  3 02:35:57 2016","1.00","18.86","0.00","1.00","41.89","-1.00","1.00","999.74","-1.00","1.00","2.08","48.93","189.46"
"Thu Mar  3 02:36:33 2016","1.00","18.86","0.00","1.00","41.42","-1.00","1.00","999.74","-1.00","1.00","2.07","49.05","189.73"
"Thu Mar  3 02:37:08 2016","1.00","18.96","0.00","1.00","41.81","-1.00","1.00","999.71","-1.00","1.00","3.38","49.24","189.79"
"Thu Mar  3 02:37:44 2016","1.00","18.90","0.00","1.00","42.25","-1.00","1.00","999.75","-1.00","1.00","1.67","49.03","189.56"
"Thu Mar  3 02:38:20 2016","1.00","18.87","0.00","1.00","41.72","-1.00","1.00","999.72","-1.00","1.00","2.25","48.81","189.21"
"Thu Mar  3 02:38:55 2016","1.00","18.91","0.00","1.00","41.55","-1.00","1.00","999.71","-1.00","1.00","1.49","48.76","189.47"
"Thu Mar  3 02:39:30 2016","1.00","18.94","0.00","1.00","42.49","-1.00","1.00","999.71","-1.00","1.00","2.18","48.52","188.97"
"Thu Mar  3 02:40:06 2016","1.00","19.09","0.00","1.00","39.85","-1.00","1.00","999.78","-1.00","1.00","2.81","48.60","188.71"
"Thu Mar  3 02:40:42 2016","1.00","18.90","0.00","1.00","41.53","-1.00","1.00","999.75","-1.00","1.00","2.21","49.10","189.01"
"Thu Mar  3 02:41:17 2016","1.00","18.86","0.00","1.00","41.63","-1.00","1.00","999.81","-1.00","1.00","2.42","48.54","188.05"
"Thu Mar  3 02:41:53 2016","1.00","18.92","0.00","1.00","41.67","-1.00","1.00","999.73","-1.00","1.00","3.03","48.86","188.14"
"Thu Mar  3 02:42:28 2016","1.00","18.85","0.00","1.00","41.73","-1.00","1.00","999.78","-1.00","1.00","0.02","49.36","187.30"
"Thu Mar  3 02:43:04 2016","1.00","18.85","0.00","1.00","41.08","-1.00","1.00","999.75","-1.00","1.00","1.48","48.77","186.84"
"Thu Mar  3 02:43:40 2016","1.00","18.97","0.00","1.00","41.49","-1.00","1.00","999.72","-1.00","1.00","2.80","48.76","186.48"
"Thu Mar  3 02:44:15 2016","1.00","18.89","0.00","1.00","42.30","-1.00","1.00","999.75","-1.00","1.00","2.31","48.90","186.44"
"Thu Mar  3 02:44:51 2016","1.00","18.84","0.00","1.00","41.81","-1.00","1.00","999.72","-1.00","1.00","2.37","49.17","186.46"
"Thu Mar  3 02:45:26 2016","1.00","18.92","0.00","1.00","42.07","-1.00","1.00","999.75","-1.00","1.00","1.82","49.08","186.18"
"Thu Mar  3 02:46:02 2016","1.00","18.88","0.00","1.00","41.66","-1.00","1.00","999.72","-1.00","1.00","2.50","48.49","185.78"
"Thu Mar  3 02:46:38 2016","1.00","18.79","0.00","1.00","40.87","-1.00","1.00","999.73","-1.00","1.00","2.81","48.98","185.52"
"Thu Mar  3 02:47:14 2016","1.00","19.03","0.00","1.00","42.38","-1.00","1.00","999.76","-1.00","1.00","0.71","48.68","185.41"
"Thu Mar  3 02:47:49 2016","1.00","18.86","0.00","1.00","41.71","-1.00","1.00","999.76","-1.00","1.00","1.19","49.14","184.57"
"Thu Mar  3 02:48:25 2016","1.00","18.97","0.00","1.00","41.59","-1.00","1.00","999.76","-1.00","1.00","2.33","48.82","184.24"
"Thu Mar  3 02:49:00 2016","1.00","18.86","0.00","1.00","41.30","-1.00","1.00","999.72","-1.00","1.00","2.15","48.45","184.43"
"Thu Mar  3 02:49:36 2016","1.00","18.89","0.00","1.00","42.16","-1.00","1.00","999.70","-1.00","1.00","0.97","48.79","184.36"
"Thu Mar  3 02:50:11 2016","1.00","18.89","0.00","1.00","41.69","-1.00","1.00","999.76","-1.00","1.00","3.00","49.24","184.48"
"Thu Mar  3 02:50:47 2016","1.00","18.90","0.00","1.00","41.70","-1.00","1.00","999.77","-1.00","1.00","2.05","48.88","184.21"
"Thu Mar  3 02:51:22 2016","1.00","19.02","0.00","1.00","41.59","-1.00","1.00","999.76","-1.00","1.00","2.61","48.98","184.46"
"Thu Mar  3 02:51:58 2016","1.00","18.97","0.00","1.00","41.61","-1.00","1.00","999.75","-1.00","1.00","2.07","48.95","185.23"
"Thu Mar  3 02:52:34 2016","1.00","18.92","0.00","1.00","41.47","-1.00","1.00","999.81","-1.00","1.00","1.56","48.94","185.48"
"Thu Mar  3 02:53:09 2016","1.00","18.85","0.00","1.00","41.64","-1.00","1.00","999.76","-1.00","1.00","1.48","49.25","186.38"
"Thu Mar  3 02:53:45 2016","1.00","18.84","0.00","1.00","41.70","-1.00","1.00","999.77","-1.00","1.00","1.51","49.08","186.85"
"Thu Mar  3 02:54:21 2016","1.00","18.89","0.00","1.00","40.55","-1.00","1.00","999.71","-1.00","1.00","1.89","49.13","187.49"
"Thu Mar  3 02:54:56 2016","1.00","18.87","0.00","1.00","41.63","-1.00","1.00","999.77","-1.00","1.00","2.51","48.80","188.29"
"Thu Mar  3 02:55:32 2016","1.00","18.90","0.00","1.00","42.33","-1.00","1.00","999.76","-1.00","1.00","1.43","48.52","189.63"
"Thu Mar  3 02:56:07 2016","1.00","18.92","0.00","1.00","42.01","-1.00","1.00","999.75","-1.00","1.00","1.38","49.07","190.41"
"Thu Mar  3 02:56:43 2016","1.00","18.87","0.00","1.00","41.00","-1.00","1.00","999.78","-1.00","1.00","1.50","49.05","192.50"
"Thu Mar  3 02:57:18 2016","1.00","18.83","0.00","1.00","42.39","-1.00","1.00","999.77","-1.00","1.00","2.35","48.64","193.01"
"Thu Mar  3 02:57:54 2016","1.00","18.86","0.00","1.00","41.66","-1.00","1.00","999.76","-1.00","1.00","2.40","48.97","195.05"
"Thu Mar  3 02:58:30 2016","1.00","18.91","0.00","1.00","41.76","-1.00","1.00","999.71","-1.00","1.00","0.90","49.25","196.93"
"Thu Mar  3 02:59:05 2016","1.00","18.90","0.00","1.00","41.52","-1.00","1.00","999.78","-1.00","1.00","1.88","48.89","198.31"
"Thu Mar  3 02:59:40 2016","1.00","18.88","0.00","1.00","42.23","-1.00","1.00","999.76","-1.00","1.00","2.54","48.62","199.44"
"Thu Mar  3 03:00:16 2016","1.00","18.96","0.00","1.00","41.26","-1.00","1.00","999.73","-1.00","1.00","3.06","47.93","202.69"
"Thu Mar  3 03:00:52 2016","1.00","18.87","0.00","1.00","41.42","-1.00","1.00","999.73","-1.00","1.00","2.81","48.24","204.65"
"Thu Mar  3 03:01:27 2016","1.00","18.82","0.00","1.00","41.77","-1.00","1.00","999.72","-1.00","1.00","2.73","48.62","207.33"
"Thu Mar  3 03:02:03 2016","1.00","18.94","0.00","1.00","41.56","-1.00","1.00","999.80","-1.00","1.00","2.44","48.69","209.31"
"Thu Mar  3 03:02:39 2016","1.00","18.92","0.00","1.00","42.00","-1.00","1.00","999.75","-1.00","1.00","2.25","48.85","212.50"
"Thu Mar  3 03:03:14 2016","1.00","18.98","0.00","1.00","41.44","-1.00","1.00","999.69","-1.00","1.00","2.71","48.73","215.41"
"Thu Mar  3 03:03:50 2016","1.00","18.87","0.00","1.00","41.71","-1.00","1.00","999.74","-1.00","1.00","1.75","48.63","218.52"
"Thu Mar  3 03:04:26 2016","1.00","18.78","0.00","1.00","41.66","-1.00","1.00","999.74","-1.00","1.00","1.98","48.77","222.28"
"Thu Mar  3 03:05:01 2016","1.00","18.92","0.00","1.00","42.16","-1.00","1.00","999.68","-1.00","1.00","2.49","48.85","225.50"
"Thu Mar  3 03:05:37 2016","1.00","18.93","0.00","1.00","41.69","-1.00","1.00","999.74","-1.00","1.00","2.36","48.59","229.47"
"Thu Mar  3 03:06:12 2016","1.00","18.84","0.00","1.00","40.68","-1.00","1.00","999.72","-1.00","1.00","0.43","48.80","233.15"
"Thu Mar  3 03:06:48 2016","1.00","18.90","0.00","1.00","41.26","-1.00","1.00","999.70","-1.00","1.00","2.73","48.32","237.68"
"Thu Mar  3 03:07:24 2016","1.00","18.84","0.00","1.00","41.64","-1.00","1.00","999.67","-1.00","1.00","2.72","48.96","241.32"
"Thu Mar  3 03:08:00 2016","1.00","18.82","0.00","1.00","41.55","-1.00","1.00","999.69","-1.00","1.00","2.70","48.94","246.27"
"Thu Mar  3 03:08:35 2016","1.00","18.90","0.00","1.00","41.56","-1.00","1.00","999.70","-1.00","1.00","2.38","48.31","249.99"
"Thu Mar  3 03:09:11 2016","1.00","18.86","0.00","1.00","41.64","-1.00","1.00","999.68","-1.00","1.00","2.31","48.28","254.28"
"Thu Mar  3 03:09:47 2016","1.00","18.90","0.00","1.00","42.00","-1.00","1.00","999.69","-1.00","1.00","2.06","48.69","259.44"
"Thu Mar  3 03:10:22 2016","1.00","18.88","0.00","1.00","41.24","-1.00","1.00","999.66","-1.00","1.00","2.45","49.05","263.69"
"Thu Mar  3 03:10:58 2016","1.00","18.88","0.00","1.00","41.41","-1.00","1.00","999.64","-1.00","1.00","3.16","49.08","268.18"
"Thu Mar  3 03:11:34 2016","1.00","18.90","0.00","1.00","41.41","-1.00","1.00","999.62","-1.00","1.00","2.66","48.86","272.83"
"Thu Mar  3 03:12:09 2016","1.00","18.84","0.00","1.00","40.76","-1.00","1.00","999.65","-1.00","1.00","2.51","48.57","277.03"
"Thu Mar  3 03:12:45 2016","1.00","18.91","0.00","1.00","41.71","-1.00","1.00","999.64","-1.00","1.00","2.42","48.58","280.81"
"Thu Mar  3 03:13:21 2016","1.00","18.87","0.00","1.00","41.69","-1.00","1.00","999.65","-1.00","1.00","2.47","48.40","285.27"
"Thu Mar  3 03:13:56 2016","1.00","18.89","0.00","1.00","42.20","-1.00","1.00","999.58","-1.00","1.00","3.18","48.54","288.43"
"Thu Mar  3 03:14:32 2016","1.00","18.95","0.00","1.00","41.47","-1.00","1.00","999.70","-1.00","1.00","2.41","48.65","291.85"
"Thu Mar  3 03:15:07 2016","1.00","18.90","0.00","1.00","41.45","-1.00","1.00","999.64","-1.00","1.00","2.61","48.17","294.97"
"Thu Mar  3 03:15:43 2016","1.00","18.84","0.00","1.00","41.61","-1.00","1.00","999.66","-1.00","1.00","2.43","48.81","298.24"
"Thu Mar  3 03:16:18 2016","1.00","18.82","0.00","1.00","42.12","-1.00","1.00","999.63","-1.00","1.00","2.42","48.69","301.46"
"Thu Mar  3 03:16:54 2016","1.00","18.92","0.00","1.00","41.86","-1.00","1.00","999.66","-1.00","1.00","2.22","48.37","304.27"
"Thu Mar  3 03:17:30 2016","1.00","18.89","0.00","1.00","41.70","-1.00","1.00","999.62","-1.00","1.00","2.41","48.24","306.93"
"Thu Mar  3 03:18:05 2016","1.00","18.89","0.00","1.00","41.64","-1.00","1.00","999.60","-1.00","1.00","2.58","48.54","309.41"
"Thu Mar  3 03:18:41 2016","1.00","18.89","0.00","1.00","41.62","-1.00","1.00","999.57","-1.00","1.00","3.13","48.49","312.23"
"Thu Mar  3 03:19:17 2016","1.00","18.88","0.00","1.00","41.82","-1.00","1.00","999.61","-1.00","1.00","2.35","48.50","314.97"
"Thu Mar  3 03:19:52 2016","1.00","18.84","0.00","1.00","42.27","-1.00","1.00","999.62","-1.00","1.00","2.60","48.93","317.25"
"Thu Mar  3 03:20:28 2016","1.00","18.86","0.00","1.00","41.85","-1.00","1.00","999.61","-1.00","1.00","2.10","48.60","318.64"
"Thu Mar  3 03:21:03 2016","1.00","18.88","0.00","1.00","41.49","-1.00","1.00","999.63","-1.00","1.00","2.55","48.74","322.07"
"Thu Mar  3 03:21:39 2016","1.00","18.84","0.00","1.00","41.51","-1.00","1.00","999.60","-1.00","1.00","2.52","48.37","322.86"
"Thu Mar  3 03:22:14 2016","1.00","18.84","0.00","1.00","41.73","-1.00","1.00","999.63","-1.00","1.00","2.45","48.24","324.06"
"Thu Mar  3 03:22:50 2016","1.00","18.89","0.00","1.00","41.58","-1.00","1.00","999.58","-1.00","1.00","1.10","48.20","326.45"
"Thu Mar  3 03:23:25 2016","1.00","19.00","0.00","1.00","40.77","-1.00","1.00","999.60","-1.00","1.00","2.51","49.05","328.68"
"Thu Mar  3 03:24:01 2016","1.00","18.96","0.00","1.00","41.61","-1.00","1.00","999.55","-1.00","1.00","2.47","49.09","331.62"
"Thu Mar  3 03:24:36 2016","1.00","18.84","0.00","1.00","40.49","-1.00","1.00","999.59","-1.00","1.00","2.30","48.39","332.13"
"Thu Mar  3 03:25:12 2016","1.00","19.06","0.00","1.00","41.39","-1.00","1.00","999.55","-1.00","1.00","2.43","48.47","334.61"
"Thu Mar  3 03:25:47 2016","1.00","18.94","0.00","1.00","41.75","-1.00","1.00","999.57","-1.00","1.00","2.12","48.39","336.53"
"Thu Mar  3 03:26:23 2016","1.00","18.81","0.00","1.00","41.83","-1.00","1.00","999.64","-1.00","1.00","2.33","48.94","338.14"
"Thu Mar  3 03:26:59 2016","1.00","18.85","0.00","1.00","41.61","-1.00","1.00","999.61","-1.00","1.00","2.50","48.99","339.35"
"Thu Mar  3 03:27:34 2016","1.00","18.86","0.00","1.00","41.78","-1.00","1.00","999.60","-1.00","1.00","3.17","48.93","340.44"
"Thu Mar  3 03:28:10 2016","1.00","18.78","0.00","1.00","41.68","-1.00","1.00","999.50","-1.00","1.00","2.43","48.95","343.07"
"Thu Mar  3 03:28:45 2016","1.00","18.85","0.00","1.00","41.06","-1.00","1.00","999.58","-1.00","1.00","2.55","48.87","343.18"
"Thu Mar  3 03:29:21 2016","1.00","18.91","0.00","1.00","41.58","-1.00","1.00","999.56","-1.00","1.00","2.61","48.48","345.39"
"Thu Mar  3 03:29:57 2016","1.00","18.78","0.00","1.00","41.65","-1.00","1.00","999.59","-1.00","1.00","2.43","49.13","345.69"
"Thu Mar  3 03:30:32 2016","1.00","18.85","0.00","1.00","42.23","-1.00","1.00","999.55","-1.00","1.00","2.81","48.86","346.81"
"Thu Mar  3 03:31:08 2016","1.00","18.81","0.00","1.00","42.63","-1.00","1.00","999.54","-1.00","1.00","0.13","48.35","347.23"
"Thu Mar  3 03:31:44 2016","1.00","18.82","0.00","1.00","41.22","-1.00","1.00","999.52","-1.00","1.00","2.58","48.13","349.63"
"Thu Mar  3 03:32:19 2016","1.00","18.87","0.00","1.00","41.71","-1.00","1.00","999.54","-1.00","1.00","2.48","49.10","349.86"
"Thu Mar  3 03:32:55 2016","1.00","18.87","0.00","1.00","41.24","-1.00","1.00","999.59","-1.00","1.00","2.53","48.37","353.17"
"Thu Mar  3 03:33:31 2016","1.00","19.13","0.00","1.00","41.80","-1.00","1.00","999.56","-1.00","1.00","2.38","48.55","353.59"
"Thu Mar  3 03:34:06 2016","1.00","18.89","0.00","1.00","41.67","-1.00","1.00","999.58","-1.00","1.00","2.34","48.58","354.74"
"Thu Mar  3 03:34:42 2016","1.00","18.91","0.00","1.00","43.20","-1.00","1.00","999.53","-1.00","1.00","2.05","49.27","357.12"
"Thu Mar  3 03:35:18 2016","1.00","18.81","0.00","1.00","41.86","-1.00","1.00","999.52","-1.00","1.00","1.75","50.06","356.00"
"Thu Mar  3 03:35:54 2016","1.00","18.83","0.00","1.00","42.11","-1.00","1.00","999.53","-1.00","1.00","2.53","48.61","359.25"
"Thu Mar  3 03:36:29 2016","1.00","18.85","0.00","1.00","41.78","-1.00","1.00","999.52","-1.00","1.00","359.09","48.85","0.38"
"Thu Mar  3 03:37:05 2016","1.00","18.92","0.00","1.00","41.91","-1.00","1.00","999.49","-1.00","1.00","2.51","48.53","9.25"
"Thu Mar  3 03:37:40 2016","1.00","18.80","0.00","1.00","43.11","-1.00","1.00","999.54","-1.00","1.00","2.07","48.57","8.10"
"Thu Mar  3 03:38:16 2016","1.00","18.88","0.00","1.00","41.60","-1.00","1.00","999.57","-1.00","1.00","2.04","47.88","32.32"
"Thu Mar  3 03:38:52 2016","1.00","18.80","0.00","1.00","41.41","-1.00","1.00","999.51","-1.00","1.00","2.89","48.44","107.20"
"Thu Mar  3 03:39:27 2016","1.00","18.86","0.00","1.00","41.80","-1.00","1.00","999.53","-1.00","1.00","2.75","48.22","137.12"
"Thu Mar  3 03:40:03 2016","1.00","18.85","0.00","1.00","41.15","-1.00","1.00","999.53","-1.00","1.00","2.46","47.51","155.26"
"Thu Mar  3 03:40:39 2016","1.00","18.89","0.00","1.00","41.64","-1.00","1.00","999.55","-1.00","1.00","2.48","48.56","160.03"
"Thu Mar  3 03:41:15 2016","1.00","18.98","0.00","1.00","41.53","-1.00","1.00","999.52","-1.00","1.00","2.83","48.48","167.52"
"Thu Mar  3 03:41:51 2016","1.00","18.88","0.00","1.00","41.74","-1.00","1.00","999.58","-1.00","1.00","2.49","47.88","167.42"
"Thu Mar  3 03:42:26 2016","1.00","18.90","0.00","1.00","41.83","-1.00","1.00","999.56","-1.00","1.00","2.60","48.10","168.50"
"Thu Mar  3 03:43:02 2016","1.00","18.89","0.00","1.00","41.83","-1.00","1.00","999.51","-1.00","1.00","2.75","48.40","168.16"
"Thu Mar  3 03:43:38 2016","1.00","18.77","0.00","1.00","41.57","-1.00","1.00","999.47","-1.00","1.00","2.43","48.75","169.00"
"Thu Mar  3 03:44:13 2016","1.00","18.83","0.00","1.00","41.61","-1.00","1.00","999.53","-1.00","1.00","2.29","48.46","170.78"
"Thu Mar  3 03:44:49 2016","1.00","18.97","0.00","1.00","41.81","-1.00","1.00","999.47","-1.00","1.00","2.34","48.67","169.58"
"Thu Mar  3 03:45:24 2016","1.00","18.87","0.00","1.00","41.89","-1.00","1.00","999.56","-1.00","1.00","2.78","46.63","169.09"
"Thu Mar  3 03:46:00 2016","1.00","18.82","0.00","1.00","41.88","-1.00","1.00","999.53","-1.00","1.00","2.89","48.80","171.60"
"Thu Mar  3 03:46:35 2016","1.00","18.82","0.00","1.00","41.66","-1.00","1.00","999.50","-1.00","1.00","2.52","49.09","170.74"
"Thu Mar  3 03:47:11 2016","1.00","18.86","0.00","1.00","41.82","-1.00","1.00","999.52","-1.00","1.00","3.04","48.43","171.11"
"Thu Mar  3 03:47:47 2016","1.00","18.85","0.00","1.00","42.02","-1.00","1.00","999.52","-1.00","1.00","2.25","47.87","170.74"
"Thu Mar  3 03:48:23 2016","1.00","18.85","0.00","1.00","41.18","-1.00","1.00","999.47","-1.00","1.00","2.99","48.77","172.45"
"Thu Mar  3 03:48:59 2016","1.00","18.79","0.00","1.00","41.84","-1.00","1.00","999.57","-1.00","1.00","3.44","48.28","170.45"
"Thu Mar  3 03:49:34 2016","1.00","18.89","0.00","1.00","41.98","-1.00","1.00","999.47","-1.00","1.00","2.44","48.10","170.62"
"Thu Mar  3 03:50:10 2016","1.00","18.96","0.00","1.00","40.74","-1.00","1.00","999.46","-1.00","1.00","4.00","49.04","172.49"
"Thu Mar  3 03:50:45 2016","1.00","18.80","0.00","1.00","41.91","-1.00","1.00","999.50","-1.00","1.00","1.70","47.55","170.78"
"Thu Mar  3 03:51:21 2016","1.00","18.89","0.00","1.00","42.11","-1.00","1.00","999.50","-1.00","1.00","1.40","46.55","170.08"
"Thu Mar  3 03:51:56 2016","1.00","18.83","0.00","1.00","41.76","-1.00","1.00","999.50","-1.00","1.00","2.16","48.72","173.16"
"Thu Mar  3 03:52:32 2016","1.00","18.81","0.00","1.00","41.63","-1.00","1.00","999.55","-1.00","1.00","2.17","47.52","172.67"
"Thu Mar  3 03:53:08 2016","1.00","18.86","0.00","1.00","41.96","-1.00","1.00","999.52","-1.00","1.00","3.35","48.54","175.10"
"Thu Mar  3 03:53:43 2016","1.00","18.91","0.00","1.00","41.74","-1.00","1.00","999.52","-1.00","1.00","3.71","49.00","175.96"
"Thu Mar  3 03:54:19 2016","1.00","18.85","0.00","1.00","41.57","-1.00","1.00","999.51","-1.00","1.00","1.38","47.38","173.15"
"Thu Mar  3 03:54:55 2016","1.00","18.84","0.00","1.00","41.81","-1.00","1.00","999.50","-1.00","1.00","2.14","48.06","175.26"
"Thu Mar  3 03:55:30 2016","1.00","18.75","0.00","1.00","41.48","-1.00","1.00","999.49","-1.00","1.00","1.68","47.70","176.42"
"Thu Mar  3 03:56:06 2016","1.00","18.91","0.00","1.00","41.70","-1.00","1.00","999.54","-1.00","1.00","2.42","47.43","176.46"
"Thu Mar  3 03:56:42 2016","1.00","18.85","0.00","1.00","41.83","-1.00","1.00","999.47","-1.00","1.00","3.72","49.06","178.61"
"Thu Mar  3 03:57:17 2016","1.00","18.85","0.00","1.00","41.04","-1.00","1.00","999.44","-1.00","1.00","2.30","48.90","179.30"
"Thu Mar  3 03:57:53 2016","1.00","19.04","0.00","1.00","41.45","-1.00","1.00","999.48","-1.00","1.00","2.40","48.57","179.35"
"Thu Mar  3 03:58:28 2016","1.00","18.74","0.00","1.00","41.77","-1.00","1.00","999.45","-1.00","1.00","1.18","48.80","180.52"
"Thu Mar  3 03:59:04 2016","1.00","18.83","0.00","1.00","41.64","-1.00","1.00","999.50","-1.00","1.00","2.95","49.19","181.47"
"Thu Mar  3 03:59:40 2016","1.00","18.87","0.00","1.00","40.68","-1.00","1.00","999.51","-1.00","1.00","0.75","49.33","181.83"
"Thu Mar  3 04:00:15 2016","1.00","18.76","0.00","1.00","41.45","-1.00","1.00","999.53","-1.00","1.00","4.12","48.99","182.02"
"Thu Mar  3 04:00:51 2016","1.00","18.84","0.00","1.00","41.77","-1.00","1.00","999.49","-1.00","1.00","2.30","48.88","182.62"
"Thu Mar  3 04:01:27 2016","1.00","18.82","0.00","1.00","41.92","-1.00","1.00","999.51","-1.00","1.00","2.35","48.70","182.76"
"Thu Mar  3 04:02:02 2016","1.00","18.78","0.00","1.00","42.09","-1.00","1.00","999.49","-1.00","1.00","1.15","49.29","184.11"
"Thu Mar  3 04:02:38 2016","1.00","18.76","0.00","1.00","41.61","-1.00","1.00","999.46","-1.00","1.00","2.57","49.19","183.63"
"Thu Mar  3 04:03:13 2016","1.00","18.79","0.00","1.00","41.78","-1.00","1.00","999.55","-1.00","1.00","2.30","48.65","184.59"
"Thu Mar  3 04:03:49 2016","1.00","18.93","0.00","1.00","40.87","-1.00","1.00","999.50","-1.00","1.00","2.09","49.32","185.32"
"Thu Mar  3 04:04:25 2016","1.00","18.80","0.00","1.00","41.81","-1.00","1.00","999.52","-1.00","1.00","2.01","48.98","185.70"
"Thu Mar  3 04:05:01 2016","1.00","18.73","0.00","1.00","41.97","-1.00","1.00","999.52","-1.00","1.00","2.55","48.96","186.62"
"Thu Mar  3 04:05:36 2016","1.00","18.89","0.00","1.00","41.78","-1.00","1.00","999.55","-1.00","1.00","1.44","48.95","186.61"
"Thu Mar  3 04:06:12 2016","1.00","18.81","0.00","1.00","41.02","-1.00","1.00","999.50","-1.00","1.00","1.06","48.95","187.58"
"Thu Mar  3 04:06:47 2016","1.00","18.86","0.00","1.00","41.88","-1.00","1.00","999.44","-1.00","1.00","2.72","49.35","188.14"
"Thu Mar  3 04:07:23 2016","1.00","18.82","0.00","1.00","41.89","-1.00","1.00","999.53","-1.00","1.00","2.47","49.34","188.82"
"Thu Mar  3 04:07:59 2016","1.00","18.92","0.00","1.00","43.15","-1.00","1.00","999.49","-1.00","1.00","2.00","48.58","189.51"
"Thu Mar  3 04:08:34 2016","1.00","18.85","0.00","1.00","41.68","-1.00","1.00","999.56","-1.00","1.00","2.38","48.75","189.87"
"Thu Mar  3 04:09:10 2016","1.00","18.95","0.00","1.00","41.49","-1.00","1.00","999.49","-1.00","1.00","0.69","48.93","190.74"
"Thu Mar  3 04:09:46 2016","1.00","18.92","0.00","1.00","41.53","-1.00","1.00","999.50","-1.00","1.00","2.70","48.82","191.01"
"Thu Mar  3 04:10:21 2016","1.00","18.76","0.00","1.00","42.29","-1.00","1.00","999.48","-1.00","1.00","2.31","48.66","191.21"
"Thu Mar  3 04:10:57 2016","1.00","19.14","0.00","1.00","41.76","-1.00","1.00","999.48","-1.00","1.00","3.93","48.87","192.41"
"Thu Mar  3 04:11:32 2016","1.00","18.88","0.00","1.00","41.62","-1.00","1.00","999.47","-1.00","1.00","2.84","48.53","192.59"
"Thu Mar  3 04:12:08 2016","1.00","18.80","0.00","1.00","43.99","-1.00","1.00","999.50","-1.00","1.00","2.29","48.79","192.26"
"Thu Mar  3 04:12:43 2016","1.00","18.93","0.00","1.00","41.67","-1.00","1.00","999.47","-1.00","1.00","3.01","48.00","192.75"
"Thu Mar  3 04:13:19 2016","1.00","18.90","0.00","1.00","41.71","-1.00","1.00","999.46","-1.00","1.00","1.55","48.95","193.47"
"Thu Mar  3 04:13:55 2016","1.00","18.94","0.00","1.00","41.93","-1.00","1.00","999.49","-1.00","1.00","2.00","48.51","192.55"
"Thu Mar  3 04:14:30 2016","1.00","18.88","0.00","1.00","42.42","-1.00","1.00","999.47","-1.00","1.00","3.16","48.39","193.07"
"Thu Mar  3 04:15:06 2016","1.00","18.81","0.00","1.00","42.02","-1.00","1.00","999.47","-1.00","1.00","3.11","48.39","192.90"
"Thu Mar  3 04:15:42 2016","1.00","18.78","0.00","1.00","41.38","-1.00","1.00","999.46","-1.00","1.00","2.60","48.91","192.54"
"Thu Mar  3 04:16:17 2016","1.00","18.84","0.00","1.00","41.63","-1.00","1.00","999.47","-1.00","1.00","2.57","48.73","192.03"
"Thu Mar  3 04:16:53 2016","1.00","18.80","0.00","1.00","40.00","-1.00","1.00","999.49","-1.00","1.00","1.71","48.91","191.56"
"Thu Mar  3 04:17:29 2016","1.00","18.85","0.00","1.00","42.69","-1.00","1.00","999.46","-1.00","1.00","2.67","48.73","191.15"
"Thu Mar  3 04:18:04 2016","1.00","18.86","0.00","1.00","41.38","-1.00","1.00","999.44","-1.00","1.00","359.97","49.01","191.01"
"Thu Mar  3 04:18:40 2016","1.00","18.84","0.00","1.00","41.28","-1.00","1.00","999.43","-1.00","1.00","1.61","49.01","190.53"
"Thu Mar  3 04:19:15 2016","1.00","18.79","0.00","1.00","42.31","-1.00","1.00","999.47","-1.00","1.00","1.04","48.74","190.59"
"Thu Mar  3 04:19:51 2016","1.00","18.81","0.00","1.00","41.87","-1.00","1.00","999.45","-1.00","1.00","2.07","48.69","190.14"
"Thu Mar  3 04:20:27 2016","1.00","18.85","0.00","1.00","41.49","-1.00","1.00","999.45","-1.00","1.00","2.58","48.48","189.22"
"Thu Mar  3 04:21:02 2016","1.00","18.67","0.00","1.00","40.55","-1.00","1.00","999.47","-1.00","1.00","1.95","48.81","188.69"
"Thu Mar  3 04:21:38 2016","1.00","18.87","0.00","1.00","41.62","-1.00","1.00","999.43","-1.00","1.00","2.93","48.73","189.32"
"Thu Mar  3 04:22:14 2016","1.00","18.71","0.00","1.00","41.58","-1.00","1.00","999.47","-1.00","1.00","2.05","48.52","189.13"
"Thu Mar  3 04:22:49 2016","1.00","18.65","0.00","1.00","41.73","-1.00","1.00","999.40","-1.00","1.00","2.50","48.84","188.57"
"Thu Mar  3 04:23:25 2016","1.00","18.92","0.00","1.00","43.79","-1.00","1.00","999.41","-1.00","1.00","2.73","48.06","188.94"
"Thu Mar  3 04:24:01 2016","1.00","18.81","0.00","1.00","41.40","-1.00","1.00","999.40","-1.00","1.00","2.14","49.04","188.20"
"Thu Mar  3 04:24:36 2016","1.00","19.05","0.00","1.00","41.56","-1.00","1.00","999.41","-1.00","1.00","2.19","48.90","187.94"
"Thu Mar  3 04:25:12 2016","1.00","18.78","0.00","1.00","41.82","-1.00","1.00","999.40","-1.00","1.00","1.95","48.81","188.77"
"Thu Mar  3 04:25:48 2016","1.00","18.73","0.00","1.00","41.53","-1.00","1.00","999.36","-1.00","1.00","0.73","48.69","189.26"
